node,new_score,original_score,diff
anon_S1434,656.2606964,656.2606964,0
anon_S4149,640.9118518,640.9118518,0
anon_S5826,773.478813,773.478813,0
anon_S1397,459.6266539,459.6266539,0
anon_S2893,515.2349107,515.2349107,0
anon_S3620,613.836261,613.836261,0
anon_S96,-1,-1,0
anon_S5458,706.6943919,706.6943919,0
anon_S4881,544.9598459,544.9598459,0
anon_S1368,459.6266539,459.6266539,0
anon_S1275,389,389,0
anon_S1806,695.4055504,695.4055504,0
anon_S5153,563.1755339,563.1755339,0
anon_S3332,645.8238284,645.8238284,0
anon_S3349,565.6819555,565.6819555,0
anon_S4545,567.1584781,567.1584781,0
anon_S5705,646.8245158,646.8245158,0
anon_S4845,577.5569074,577.5569074,0
anon_S416,-1,-1,0
anon_S2241,622.821863,622.821863,0
anon_S5811,646.8245158,646.8245158,0
anon_S784,-1,-1,0
anon_S715,679,679,0
anon_S2941,709.7750455,709.7750455,0
anon_S1124,697.5883886,697.5883886,0
anon_S5415,717.2673585,717.2673585,0
anon_S6121,619.2819239,619.2819239,0
anon_S3808,634.8266936,634.8266936,0
anon_S3284,610.2309009,610.2309009,0
anon_S2649,695.4055504,695.4055504,0
anon_S912,657,657,0
anon_S4266,515.2349107,515.2349107,0
anon_S2114,538.6140403,538.6140403,0
anon_S1241,-1,-1,0
anon_S3888,590.7672994,590.7672994,0
anon_S3750,523.0620489,523.0620489,0
anon_S1395,459.6266539,459.6266539,0
anon_S2279,678.0698322,678.0698322,0
anon_S3766,647.4850424,647.4850424,0
anon_S571,482.1200203,482.1200203,0
anon_S3193,538.6140403,538.6140403,0
anon_S1358,459.6266539,459.6266539,0
anon_S4029,660.0809413,660.0809413,0
anon_S138,-1,-1,0
anon_S852,605.0858647,605.0858647,0
anon_S165,463.1177115,463.1177115,0
anon_S346,589,589,0
anon_S2908,678.0698322,678.0698322,0
anon_S5876,646.8245158,646.8245158,0
anon_S2897,575.4996748,575.4996748,0
anon_S4262,634.8266936,634.8266936,0
anon_S2285,678.0698322,678.0698322,0
anon_S3330,601.4789937,601.4789937,0
anon_S819,602.2617966,602.2617966,0
anon_S581,553.3812121,553.3812121,0
anon_S3557,549.314835,549.314835,0
anon_S636,637.0941845,637.0941845,0
anon_S4131,622.2554494,622.2554494,0
anon_S4251,589.7048953,589.7048953,0
anon_S2425,589.7048953,589.7048953,0
anon_S1010,609,609,0
anon_S5428,717.2673585,717.2673585,0
anon_S1114,665.4029202,665.4029202,0
anon_S4321,-1,-1,0
anon_S3282,527,527,0
anon_S717,637,637,0
anon_S3811,678.0698322,678.0698322,0
anon_S910,-1,-1,0
anon_S6054,614.6308099,614.6308099,0
anon_S3966,590.7672994,590.7672994,0
anon_S4768,715.5478324,715.5478324,0
anon_S1243,561,561,0
anon_S428,801,801,0
anon_S2270,564,564,0
anon_S1037,661,661,0
anon_S2034,696.4306764,696.4306764,0
anon_S573,561.5600354,561.5600354,0
anon_S3191,538.6140403,538.6140403,0
anon_S1500,761.2407905,761.2407905,0
anon_S5535,702.6582337,702.6582337,0
anon_S682,598,598,0
anon_S794,634.20053,634.20053,0
anon_S1142,382.0488727,382.0488727,0
anon_S1402,459.6266539,459.6266539,0
anon_S110,628.416065,628.416065,0
anon_S3596,628.0195695,628.0195695,0
anon_S604,655.8688878,655.8688878,0
anon_S2572,597.0469159,597.0469159,0
anon_S427,544,544,0
anon_S1735,684.0013149,684.0013149,0
anon_S1311,541,541,0
anon_S2011,601.4789937,601.4789937,0
anon_S461,594.3964892,594.3964892,0
anon_S6097,592.2308614,592.2308614,0
anon_S634,656,656,0
anon_S3435,755.0912105,755.0912105,0
anon_S2509,641.9724859,641.9724859,0
anon_S959,674,674,0
anon_S5473,514.9492143,514.9492143,0
anon_S3158,647.4850424,647.4850424,0
anon_S4554,567.1584781,567.1584781,0
anon_S3658,694.5524002,694.5524002,0
anon_S1450,728.7876886,728.7876886,0
anon_S897,708,708,0
anon_S4476,568.1443075,568.1443075,0
anon_S5641,603.8372642,603.8372642,0
anon_S799,599.7732778,599.7732778,0
anon_S306,633.0600009,633.0600009,0
anon_S1849,775.6002014,775.6002014,0
anon_S3605,559.3525079,559.3525079,0
anon_S1218,-1,-1,0
anon_S4156,525,525,0
anon_S3280,613.836261,613.836261,0
anon_S719,606,606,0
anon_S3277,515.2349107,515.2349107,0
anon_S553,482.1200203,482.1200203,0
anon_S3789,711.0883517,711.0883517,0
anon_S916,-1,-1,0
anon_S3939,696.4306764,696.4306764,0
anon_S1629,650,650,0
anon_S1298,528,528,0
anon_S1245,-1,-1,0
anon_S978,576,576,0
anon_S3527,636.0753937,636.0753937,0
anon_S4617,623.0195529,623.0195529,0
anon_S4078,634.8266936,634.8266936,0
anon_S680,626,626,0
anon_S5547,766.8649701,766.8649701,0
anon_S5177,685.1288265,685.1288265,0
anon_S5407,715.5478324,715.5478324,0
anon_S878,564,564,0
anon_S3691,568.1443075,568.1443075,0
anon_S1046,637.0941845,637.0941845,0
anon_S1141,382.0488727,382.0488727,0
anon_S1698,633.897103,633.897103,0
anon_S5436,597.5404754,597.5404754,0
anon_S5159,563.1755339,563.1755339,0
anon_S386,581,581,0
anon_S3334,622.0717561,622.0717561,0
anon_S5703,646.8245158,646.8245158,0
anon_S4843,591.1496216,591.1496216,0
anon_S2832,523.0620489,523.0620489,0
anon_S6022,502.0335531,502.0335531,0
anon_S3690,574.5910548,574.5910548,0
anon_S4202,559.3525079,559.3525079,0
anon_S5674,705.9533324,705.9533324,0
anon_S1284,-1,-1,0
anon_S663,592,592,0
anon_S345,396,396,0
anon_S957,632,632,0
anon_S5424,717.2673585,717.2673585,0
anon_S3125,538.6140403,538.6140403,0
anon_S4552,567.1584781,567.1584781,0
anon_S5114,517.1188291,517.1188291,0
anon_S895,654,654,0
anon_S4492,459.6266539,459.6266539,0
anon_S720,-1,-1,0
anon_S1424,647.4850424,647.4850424,0
anon_S5562,505.1818187,505.1818187,0
anon_S5804,646.8245158,646.8245158,0
anon_S489,-1,-1,0
anon_S613,645.9667622,645.9667622,0
anon_S5097,511.8614701,511.8614701,0
anon_S3366,624.7760649,624.7760649,0
anon_S5102,520.1067221,520.1067221,0
anon_S4964,644.6688813,644.6688813,0
anon_S679,564,564,0
anon_S5719,646.8245158,646.8245158,0
anon_S424,634,634,0
anon_S823,652.2919025,652.2919025,0
anon_S2568,589.7048953,589.7048953,0
anon_S5112,580.811978,580.811978,0
anon_S4285,629.3052099,629.3052099,0
anon_S5282,646.8245158,646.8245158,0
anon_S1304,688,688,0
anon_S6031,502.0335531,502.0335531,0
anon_S5450,614.5685035,614.5685035,0
anon_S2433,695.4055504,695.4055504,0
anon_S321,561.5600354,561.5600354,0
anon_S1539,750.5885218,750.5885218,0
anon_S2608,589.7048953,589.7048953,0
anon_S1332,674,674,0
anon_S493,659,659,0
anon_S384,621,621,0
anon_S1228,562,562,0
anon_S3806,-1,-1,0
anon_S2924,-1,-1,0
anon_S2939,515.2349107,515.2349107,0
anon_S1442,496,496,0
anon_S1286,704,704,0
anon_S630,-1,-1,0
anon_S908,618,618,0
anon_S2514,589.7048953,589.7048953,0
anon_S2346,752.9572599,752.9572599,0
anon_S1070,658.7595892,658.7595892,0
anon_S4505,643.9283292,643.9283292,0
anon_S3654,625.0456373,625.0456373,0
anon_S3689,645.8238284,645.8238284,0
anon_S587,345.8586762,345.8586762,0
anon_S988,-1,-1,0
anon_S357,-1,-1,0
anon_S893,746,746,0
anon_S136,752,752,0
anon_S5499,593.8603362,593.8603362,0
anon_S4467,629.3052099,629.3052099,0
anon_S1950,584.8127136,584.8127136,0
anon_S3100,538.6140403,538.6140403,0
anon_S4390,660.1919437,660.1919437,0
anon_S4451,656.2606964,656.2606964,0
anon_S277,618.4541304,618.4541304,0
anon_S2959,478.8241914,478.8241914,0
anon_S1267,631.0467025,631.0467025,0
anon_S1656,610.2309009,610.2309009,0
anon_S140,-1,-1,0
anon_S148,615.2061809,615.2061809,0
anon_S5125,682.585543,682.585543,0
anon_S3360,597.0469159,597.0469159,0
anon_S3776,590.7672994,590.7672994,0
anon_S2944,515.2349107,515.2349107,0
anon_S5661,497,497,0
anon_S651,-1,-1,0
anon_S422,662,662,0
anon_S579,623.6347309,623.6347309,0
anon_S4533,575.9569587,575.9569587,0
anon_S4599,567,567,0
anon_S1649,655.8688878,655.8688878,0
anon_S1412,459.6266539,459.6266539,0
anon_S3695,685,685,0
anon_S3598,622.0717561,622.0717561,0
anon_S4373,549.3151988,549.3151988,0
anon_S707,536,536,0
anon_S3786,695.7254708,695.7254708,0
anon_S4359,667.4368702,667.4368702,0
anon_S3998,501.1394639,501.1394639,0
anon_S1437,380.9366021,380.9366021,0
anon_S4199,656.2606964,656.2606964,0
anon_S491,-1,-1,0
anon_S382,498,498,0
anon_S379,-1,-1,0
anon_S4774,567,567,0
anon_S1146,630.1260085,630.1260085,0
anon_S1280,647,647,0
anon_S667,-1,-1,0
anon_S4551,567.1584781,567.1584781,0
anon_S3793,602.2617966,602.2617966,0
anon_S3329,659.2951068,659.2951068,0
anon_S3724,629.3052099,629.3052099,0
anon_S4000,501.1394639,501.1394639,0
anon_S563,532.4156577,532.4156577,0
anon_S3916,459.6266539,459.6266539,0
anon_S866,645,645,0
anon_S2872,589.7048953,589.7048953,0
anon_S4553,567.1584781,567.1584781,0
anon_S4735,529.7646271,529.7646271,0
anon_S1265,589.7048953,589.7048953,0
anon_S1212,692,692,0
anon_S1326,-1,-1,0
anon_S5127,716.9328773,716.9328773,0
anon_S100,567,567,0
anon_S1352,690.9267507,690.9267507,0
anon_S1329,674,674,0
anon_S986,631,631,0
anon_S653,576,576,0
anon_S475,601,601,0
anon_S827,561,561,0
anon_S927,-1,-1,0
anon_S358,364,364,0
anon_S3868,589.7048953,589.7048953,0
anon_S849,690.9131302,690.9131302,0
anon_S1193,-1,-1,0
anon_S4049,672.7495284,672.7495284,0
anon_S118,599.5529216,599.5529216,0
anon_S1421,615.9850182,615.9850182,0
anon_S2604,684,684,0
anon_S2906,740.3790185,740.3790185,0
anon_S4125,-1,-1,0
anon_S497,576.7403737,576.7403737,0
anon_S380,320,320,0
anon_S377,-1,-1,0
anon_S2888,622.0717561,622.0717561,0
anon_S1401,459.6266539,459.6266539,0
anon_S3345,622.0717561,622.0717561,0
anon_S951,662,662,0
anon_S904,637.0941845,637.0941845,0
anon_S1319,-1,-1,0
anon_S3476,523.0620489,523.0620489,0
anon_S1002,551,551,0
anon_S1611,610.2309009,610.2309009,0
anon_S1282,585,585,0
anon_S1235,614,614,0
anon_S5116,717.2673585,717.2673585,0
anon_S4002,501.1394639,501.1394639,0
anon_S1057,655,655,0
anon_S4463,634.8266936,634.8266936,0
anon_S726,500.3209718,500.3209718,0
anon_S791,667.3739036,667.3739036,0
anon_S3650,705.6508475,705.6508475,0
anon_S802,618.638094,618.638094,0
anon_S1210,635,635,0
anon_S1158,630.1260085,630.1260085,0
anon_S4181,605.6047988,605.6047988,0
anon_S5121,697.4638478,697.4638478,0
anon_S436,621.2342153,621.2342153,0
anon_S542,482.1200203,482.1200203,0
anon_S3302,651.850752,651.850752,0
anon_S3299,628.0195695,628.0195695,0
anon_S2667,589.7048953,589.7048953,0
anon_S688,637.0941845,637.0941845,0
anon_S655,597,597,0
anon_S3409,589.7048953,589.7048953,0
anon_S825,572,572,0
anon_S3895,459.6266539,459.6266539,0
anon_S3840,602.2617966,602.2617966,0
anon_S970,729,729,0
anon_S3651,672.7495284,672.7495284,0
anon_S115,-1,-1,0
anon_S608,608.8503667,608.8503667,0
anon_S1148,630.1260085,630.1260085,0
anon_S1195,-1,-1,0
anon_S344,533,533,0
anon_S2442,706.5141566,706.5141566,0
anon_S3131,622.2554494,622.2554494,0
anon_S4377,510,510,0
anon_S2606,695.4055504,695.4055504,0
anon_S5224,692.9932126,692.9932126,0
anon_S1053,637.0941845,637.0941845,0
anon_S6030,502.0335531,502.0335531,0
anon_S3633,565.6819555,565.6819555,0
anon_S4388,577,577,0
anon_S3252,629.3052099,629.3052099,0
anon_S3203,655.8688878,655.8688878,0
anon_S1259,589.7048953,589.7048953,0
anon_S2545,618.7047921,618.7047921,0
anon_S906,637.0941845,637.0941845,0
anon_S1237,540,540,0
anon_S1373,459.6266539,459.6266539,0
anon_S862,622.821863,622.821863,0
anon_S2989,589.7048953,589.7048953,0
anon_S4051,597.0469159,597.0469159,0
anon_S1722,699,699,0
anon_S1595,671,671,0
anon_S939,691,691,0
anon_S1011,657,657,0
anon_S694,-1,-1,0
anon_S5396,558,558,0
anon_S1032,637.0941845,637.0941845,0
anon_S2465,695.4055504,695.4055504,0
anon_S5118,544.9598459,544.9598459,0
anon_S4461,656.2606964,656.2606964,0
anon_S1154,630.1260085,630.1260085,0
anon_S401,-1,-1,0
anon_S3178,647.4850424,647.4850424,0
anon_S6127,502.0335531,502.0335531,0
anon_S4334,666.0679851,666.0679851,0
anon_S2938,309,309,0
anon_S5123,546.5839976,546.5839976,0
anon_S390,654.0027481,654.0027481,0
anon_S1065,335,335,0
anon_S1216,587,587,0
anon_S4985,682.585543,682.585543,0
anon_S1478,678.0698322,678.0698322,0
anon_S972,-1,-1,0
anon_S923,548,548,0
anon_S4050,678.0698322,678.0698322,0
anon_S3020,742.4465286,742.4465286,0
anon_S3184,538.6140403,538.6140403,0
anon_S5426,706.6943919,706.6943919,0
anon_S5438,777,777,0
anon_S4057,590.7672994,590.7672994,0
anon_S155,540.622157,540.622157,0
anon_S1055,573,573,0
anon_S4357,667.4368702,667.4368702,0
anon_S1480,657.8251786,657.8251786,0
anon_S6024,502.0335531,502.0335531,0
anon_S709,564,564,0
anon_S3799,589.7048953,589.7048953,0
anon_S206,621.7336217,621.7336217,0
anon_S900,535,535,0
anon_S920,658,658,0
anon_S425,545,545,0
anon_S5863,646.8245158,646.8245158,0
anon_S1231,591,591,0
anon_S126,549.3424869,549.3424869,0
anon_S860,622.821863,622.821863,0
anon_S4224,630.1260085,630.1260085,0
anon_S696,705,705,0
anon_S3945,459.6266539,459.6266539,0
anon_S1003,629,629,0
anon_S112,567,567,0
anon_S3145,647.4850424,647.4850424,0
anon_S1156,630.1260085,630.1260085,0
anon_S4546,575,575,0
anon_S2727,740.3790185,740.3790185,0
anon_S4563,-1,-1,0
anon_S403,-1,-1,0
anon_S592,633.9409679,633.9409679,0
anon_S991,672,672,0
anon_S1178,547,547,0
anon_S3610,610.2309009,610.2309009,0
anon_S1107,496.7061665,496.7061665,0
anon_S4089,515.2349107,515.2349107,0
anon_S1323,-1,-1,0
anon_S1214,664,664,0
anon_S4093,703.3497796,703.3497796,0
anon_S1634,752.9572599,752.9572599,0
anon_S1316,-1,-1,0
anon_S3899,602.2617966,602.2617966,0
anon_S3450,720.1819624,720.1819624,0
anon_S677,-1,-1,0
anon_S3168,696.4306764,696.4306764,0
anon_S3186,538.6140403,538.6140403,0
anon_S5419,717.2673585,717.2673585,0
anon_S4757,590.1735668,590.1735668,0
anon_S816,-1,-1,0
anon_S4123,622.2554494,622.2554494,0
anon_S4427,656.2606964,656.2606964,0
anon_S974,588,588,0
anon_S921,436,436,0
anon_S1427,620,620,0
anon_S756,603.8248512,603.8248512,0
anon_S4479,661.8976302,661.8976302,0
anon_S1113,665.4029202,665.4029202,0
anon_S3666,622.2554494,622.2554494,0
anon_S4458,590.7672994,590.7672994,0
anon_S2894,622.0717561,622.0717561,0
anon_S1208,667,667,0
anon_S2882,575.4996748,575.4996748,0
anon_S1255,548,548,0
anon_S4442,624.7760649,624.7760649,0
anon_S1573,737.8199305,737.8199305,0
anon_S902,638,638,0
anon_S210,621.7336217,621.7336217,0
anon_S2177,723,723,0
anon_S1288,542,542,0
anon_S1233,496,496,0
anon_S5664,635.0757213,635,0.075721314
anon_S659,637.0941845,637,0.094184523
anon_S1314,637.0941845,637,0.09418454
anon_S3625,637.0942013,637,0.094201305
anon_S1136,631.412324,631,0.412324049
anon_S1609,696.4307585,696,0.430758529
anon_S4150,599.4771305,599,0.477130497
anon_S1878,690.5909384,690,0.590938442
anon_S2730,590.7675357,590,0.767535748
anon_S3350,584.8142344,584,0.814234384
anon_S2655,523.0640667,522,1.064066741
anon_S964,637.0941847,636,1.094184701
anon_S3993,738.123781,737,1.12378104
anon_S4100,568.1447474,567,1.144747386
anon_S3498,695.4057997,694,1.405799698
anon_S4699,564.4999589,563,1.499958931
anon_S2181,577.5101835,576,1.510183531
anon_S4589,529.7686563,528,1.768656281
anon_S2256,590.7686644,589,1.76866439
anon_S4059,566.9261795,565,1.926179454
anon_S4513,568.9646718,567,1.964671793
anon_S3150,606.0004828,604,2.000482792
anon_S3059,523.0659667,521,2.06596667
anon_S2348,654.1303014,652,2.130301394
anon_S4577,538.2244809,536,2.224480887
anon_S5291,546.2315829,544,2.231582923
anon_S4811,537.2616802,535,2.261680155
anon_S4802,646.3210569,644,2.321056889
anon_S4715,609.3421766,607,2.342176559
anon_S2345,665.3622457,663,2.362245716
anon_S3370,665.4056975,663,2.405697492
anon_S3541,631.4641856,629,2.464185601
anon_S3859,694.5549755,692,2.554975465
anon_S4172,513.6533338,511,2.653333785
anon_S2698,589.7057664,587,2.705766399
anon_S407,645.880595,643,2.880595025
anon_S859,626.8887583,624,2.888758302
anon_S4897,622.957524,620,2.957524025
anon_S1969,651.0586592,648,3.058659182
anon_S2761,731.1279982,728,3.127998249
anon_S2911,567.1281594,564,3.128159401
anon_S4992,540.1644067,537,3.164406742
anon_S4840,544.2325282,541,3.232528236
anon_S452,641.3374669,638,3.33746687
anon_S2988,695.4061544,692,3.406154402
anon_S2600,695.4075244,692,3.407524423
anon_S5201,668.4771583,665,3.477158345
anon_S5059,564.5054023,561,3.505402253
anon_S23,664.6358289,661,3.635828913
anon_S1110,620.6519317,617,3.651931727
anon_S1117,651.715466,648,3.715466028
anon_S5749,646.8250121,643,3.825012086
anon_S1696,634.828136,631,3.828136012
anon_S5939,634.8332412,631,3.833241239
anon_S4615,516.8478869,513,3.847886935
anon_S2277,651.057187,647,4.057186971
anon_S1019,637.0941852,633,4.094185236
anon_S1050,637.0941852,633,4.094185236
anon_S684,637.0941852,633,4.094185236
anon_S778,630.1368685,626,4.136868508
anon_S4744,590.1773289,586,4.177328912
anon_S804,654.1954011,650,4.195401072
anon_S3673,559.3595037,555,4.359503665
anon_S1928,583.382427,579,4.382426972
anon_S5219,564.5000749,560,4.500074891
anon_S609,551.5338206,547,4.533820555
anon_S2046,673.5359925,669,4.535992523
anon_S67,634.5504573,630,4.550457263
anon_S4863,517.640775,513,4.640774973
anon_S1077,617.6434033,613,4.643403316
anon_S4341,543.7368421,539,4.736842105
anon_S5644,566.8779022,562,4.877902228
anon_S286,597.0684863,592,5.068486252
anon_S560,667.0888401,662,5.088840122
anon_S5053,622.2154088,617,5.215408791
anon_S3549,567.25,562,5.25
anon_S5420,717.2674347,712,5.267434684
anon_S4236,602.2715156,597,5.271515649
anon_S2899,631.4603287,626,5.460328735
anon_S5712,534.4707887,529,5.470788683
anon_S5452,564.5085464,559,5.508546447
anon_S3271,652.5811298,647,5.581129816
anon_S4886,668.6222868,663,5.622286826
anon_S1700,648.6376137,643,5.637613726
anon_S567,663.7532572,658,5.753257217
anon_S3837,649.7590188,644,5.759018848
anon_S332,658.7934449,653,5.793444938
anon_S4761,581.9004744,576,5.900474419
anon_S3582,632.0170658,626,6.017065823
anon_S5625,491.024374,485,6.024373961
anon_S997,637.0941856,631,6.094185593
anon_S5956,648.1193539,642,6.119353943
anon_S267,632.126693,626,6.126693032
anon_S727,662.3225133,656,6.322513337
anon_S5895,661.4553172,655,6.455317151
anon_S2179,622.8244592,616,6.824459182
anon_S3157,655.869693,649,6.869692964
anon_S1548,678.0801326,671,7.080132637
anon_S3538,636.1048675,629,7.104867478
anon_S4606,514.1653396,507,7.165339605
anon_S2487,602.2678143,595,7.267814259
anon_S835,569.4824121,562,7.482412094
anon_S270,599.5295961,592,7.529596149
anon_S3229,652.5879399,645,7.587939943
anon_S1544,705.6657915,698,7.665791529
anon_S3004,589.7062011,582,7.706201059
anon_S4339,543.7684211,536,7.768421053
anon_S1779,622.8228072,615,7.822807191
anon_S1877,622.8299868,615,7.829986769
anon_S4399,651.857378,644,7.857377979
anon_S5392,637.9085446,630,7.908544634
anon_S4432,566.9406438,559,7.940643759
anon_S264,634.9597234,627,7.959723414
anon_S769,712.0782971,704,8.078297082
anon_S1033,637.094186,629,8.09418595
anon_S4550,567.2246703,559,8.224670321
anon_S316,642.3668744,634,8.36687436
anon_S5437,648.6424668,640,8.642466768
anon_S208,645.7522515,637,8.752251455
anon_S2295,584.8209511,576,8.820951083
anon_S1571,622.8236634,614,8.823663423
anon_S1841,622.8371289,614,8.837128892
anon_S2013,670.8418139,662,8.84181389
anon_S5347,654.8483808,646,8.848380829
anon_S4721,543.8907319,535,8.89073185
anon_S5780,644.920485,636,8.920485
anon_S106,625.9525285,617,8.952528535
anon_S3755,645.9678252,637,8.967825188
anon_S394,654.0029904,645,9.002990404
anon_S4081,716.0073459,707,9.007345854
anon_S674,637.0941861,628,9.094186128
anon_S1058,637.0942008,628,9.094200798
anon_S3204,568.1447576,559,9.144757552
anon_S4725,590.1794719,581,9.179471854
anon_S4655,600.1824541,591,9.182454094
anon_S4931,622.2246043,613,9.2246043
anon_S1701,662.2398259,653,9.239825939
anon_S4810,537.2621632,528,9.262163181
anon_S3453,602.278904,593,9.278904004
anon_S5852,656.2869658,647,9.286965802
anon_S1709,595.4601617,586,9.460161664
anon_S5482,671.4628484,662,9.462848409
anon_S69,645.4829477,636,9.482947721
anon_S4157,513.6083747,504,9.608374747
anon_S4987,534.654066,525,9.65406597
anon_S2057,672.7663873,663,9.766387264
anon_S2535,634.8276194,625,9.82761936
anon_S2613,649.8378546,640,9.837854577
anon_S3627,613.8519853,604,9.85198528
anon_S3978,655.8759198,646,9.875919846
anon_S4798,549.9357407,540,9.935740694
anon_S2339,649.9494248,640,9.9494248
anon_S2929,631.0664311,621,10.0664311
anon_S6014,547.2517539,537,10.25175392
anon_S4230,761.2549359,751,10.25493588
anon_S5989,656.2977576,646,10.29775758
anon_S1652,649.3077475,639,10.30774751
anon_S4173,514.3184359,504,10.31843592
anon_S3925,589.7083427,579,10.70834275
anon_S2721,590.7881141,580,10.78811411
anon_S5779,664.8361566,654,10.83615656
anon_S5681,664.8411925,654,10.84119249
anon_S2386,651.0568951,640,11.05689511
anon_S1992,651.0569741,640,11.05697415
anon_S3335,597.0678694,586,11.06786944
anon_S4830,573.0722875,562,11.07228749
anon_S896,637.0941865,626,11.09418649
anon_S1315,637.0941885,626,11.09418847
anon_S4642,600.1874818,589,11.18748177
anon_S2591,695.4258108,684,11.42581076
anon_S1082,601.4975406,590,11.49754056
anon_S4424,594.5834612,583,11.58346119
anon_S2863,589.7086648,578,11.70866479
anon_S1666,590.7784349,579,11.77843487
anon_S3304,584.8262977,573,11.82629774
anon_S5771,646.8320557,635,11.83205568
anon_S3777,634.84678,623,11.84677998
anon_S6058,720.9422254,709,11.94222541
anon_S2656,574.9468046,563,11.94680458
anon_S1587,684.0095452,672,12.00954519
anon_S6003,635.0758285,623,12.0758285
anon_S145,661.0860675,649,12.08606751
anon_S4187,607.2160819,595,12.21608195
anon_S3497,602.2732249,590,12.2732249
anon_S4323,602.2823828,590,12.28238285
anon_S453,641.3666104,629,12.36661037
anon_S527,664.3759056,652,12.37590557
anon_S2136,696.4544363,684,12.4544363
anon_S4960,601.5520418,589,12.55204184
anon_S4821,601.5556304,589,12.55563044
anon_S1390,459.6267909,447,12.62679091
anon_S4366,641.6509874,629,12.65098741
anon_S3901,589.7089868,577,12.70898683
anon_S549,662.7869403,650,12.78694026
